Run_Source,Test_Name,Test_Type,Execution_Time_Seconds,Execution_Time_Milliseconds,Result
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1949),Standard_Logic,0.0006652,0.6652,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1227),Standard_Logic,0.000775,0.775,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1845),Standard_Logic,0.0006926,0.6926,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 892),Standard_Logic,0.0007078,0.7078,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 195),Standard_Logic,0.0010807,1.0807,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 139),Standard_Logic,0.0007538,0.7538,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1409),Standard_Logic,0.0006774,0.6774,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 228),Standard_Logic,0.0007046,0.7046,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 81),Standard_Logic,0.0007013,0.7012999999999999,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1187),Standard_Logic,0.000663,0.6629999999999999,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1807),Standard_Logic,0.0006494,0.6494,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1719),Standard_Logic,0.000705,0.705,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 119),Standard_Logic,0.0007043,0.7043,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 416),Standard_Logic,0.0006769,0.6769000000000001,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1045),Standard_Logic,0.000748,0.748,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 271),Standard_Logic,0.000688,0.6880000000000001,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1206),Standard_Logic,0.000721,0.721,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 936),Standard_Logic,0.0020393,2.0393,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 481),Standard_Logic,0.0007783,0.7783,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1114),Standard_Logic,0.0007301,0.7301,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1362),Standard_Logic,0.0007094,0.7094,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 27),Standard_Logic,0.001067,1.067,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 11),Standard_Logic,0.0010872,1.0872,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1025),Standard_Logic,0.0007009,0.7009,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 486),Standard_Logic,0.0010952,1.0952,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1341),Standard_Logic,0.0007322,0.7322,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 170),Standard_Logic,0.0007792,0.7792,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 632),Standard_Logic,0.0010868,1.0868,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1352),Standard_Logic,0.0007086,0.7086,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 315),Standard_Logic,0.0007226,0.7226,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1166),Standard_Logic,0.00068,0.68,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1759),Standard_Logic,0.001034,1.034,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 423),Standard_Logic,0.0006888,0.6888000000000001,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 785),Standard_Logic,0.0007094,0.7094,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1527),Standard_Logic,0.0013426,1.3426,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 801),Standard_Logic,0.0007441,0.7441,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 427),Standard_Logic,0.0011368,1.1368,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1589),Standard_Logic,0.0007896,0.7896,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 237),Standard_Logic,0.0007305,0.7305,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1897),Standard_Logic,0.0007461,0.7461,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 562),Standard_Logic,0.0006724,0.6724,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 496),Standard_Logic,0.0007476,0.7475999999999999,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 542),Standard_Logic,0.0011379,1.1379000000000001,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 361),Standard_Logic,0.0006893,0.6893,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 289),Standard_Logic,0.0007167,0.7167,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 128),Standard_Logic,0.0006966,0.6966,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 859),Standard_Logic,0.0007169,0.7169,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 378),Standard_Logic,0.0007422,0.7422000000000001,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 550),Standard_Logic,0.0007157,0.7157,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1826),Standard_Logic,0.0007066,0.7066,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 359),Standard_Logic,0.0006824,0.6824,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1965),Standard_Logic,0.0007046,0.7046,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1210),Standard_Logic,0.0014,1.4,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1269),Standard_Logic,0.0007182,0.7182,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 901),Standard_Logic,0.0006745,0.6745,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 822),Standard_Logic,0.0007124,0.7123999999999999,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 643),Standard_Logic,0.0007029,0.7029,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 356),Standard_Logic,0.0011295,1.1295000000000002,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1028),Standard_Logic,0.0200542,20.0542,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1213),Standard_Logic,0.0009117,0.9117,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1444),Standard_Logic,0.006465,6.465,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 224),Standard_Logic,0.0086534,8.6534,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1750),Standard_Logic,0.0011573,1.1573,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1330),Standard_Logic,0.0008111,0.8111,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1480),Standard_Logic,0.0007864,0.7864,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 637),Standard_Logic,0.00283,2.83,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 747),Standard_Logic,0.0007158,0.7158000000000001,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1163),Standard_Logic,0.0007906,0.7906000000000001,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 851),Standard_Logic,0.0009862,0.9862,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 549),Standard_Logic,0.0008007,0.8007,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 617),Standard_Logic,0.0007201,0.7201,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1708),Standard_Logic,0.0009306,0.9306,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 946),Standard_Logic,0.0008645,0.8645,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 537),Standard_Logic,0.0007397,0.7397,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1875),Standard_Logic,0.0007743,0.7743,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 996),Standard_Logic,0.0007327,0.7327,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 594),Standard_Logic,0.000696,0.696,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1443),Standard_Logic,0.0006527,0.6527,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 345),Standard_Logic,0.0009559,0.9559,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1290),Standard_Logic,0.0007152,0.7152000000000001,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 484),Standard_Logic,0.0007332,0.7332000000000001,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1003),Standard_Logic,0.001196,1.196,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1393),Standard_Logic,0.0006997,0.6997,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1849),Standard_Logic,0.0007634,0.7634,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1944),Standard_Logic,0.000713,0.713,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1639),Standard_Logic,0.0009339,0.9339,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 242),Standard_Logic,0.000745,0.745,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1516),Standard_Logic,0.0034797,3.4797000000000002,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1191),Standard_Logic,0.0007345,0.7345,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 687),Standard_Logic,0.0007313,0.7313000000000001,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 543),Standard_Logic,0.0006766,0.6766,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 823),Standard_Logic,0.0006654,0.6654,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 521),Standard_Logic,0.0009354,0.9354,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1653),Standard_Logic,0.0006927,0.6927,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1920),Standard_Logic,0.0006947,0.6947,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 73),Standard_Logic,0.0006428,0.6428,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 646),Standard_Logic,0.0010662,1.0662,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 770),Standard_Logic,0.0006646,0.6646,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 370),Standard_Logic,0.0007079,0.7079,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1477),Standard_Logic,0.0006375,0.6375000000000001,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1923),Standard_Logic,0.0006378,0.6378,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1256),Standard_Logic,0.0007019,0.7019,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 880),Standard_Logic,0.000669,0.669,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1328),Standard_Logic,0.0009298,0.9298000000000001,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 802),Standard_Logic,0.0006579,0.6579,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1382),Standard_Logic,0.0006619,0.6618999999999999,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 113),Standard_Logic,0.0007161,0.7161,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 408),Standard_Logic,0.0010098,1.0098,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1473),Standard_Logic,0.0006905,0.6905,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1894),Standard_Logic,0.0006893,0.6893,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1774),Standard_Logic,0.0006724,0.6724,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 935),Standard_Logic,0.0008987,0.8986999999999999,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1483),Standard_Logic,0.0007333,0.7333,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 312),Standard_Logic,0.0007182,0.7182,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 112),Standard_Logic,0.0006604,0.6604,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1546),Standard_Logic,0.0008988,0.8987999999999999,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 820),Standard_Logic,0.0006718,0.6718,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1624),Standard_Logic,0.0006679,0.6679,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1772),Standard_Logic,0.0006643,0.6643,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 841),Standard_Logic,0.0011141,1.1141,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 976),Standard_Logic,0.0006305,0.6305,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1095),Standard_Logic,0.0007078,0.7078,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1263),Standard_Logic,0.0009014,0.9014,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 625),Standard_Logic,0.0007197,0.7197,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1487),Standard_Logic,0.0006831,0.6830999999999999,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 177),Standard_Logic,0.0006862,0.6862,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1059),Standard_Logic,0.0006895,0.6895,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1153),Standard_Logic,0.0006584,0.6584,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 282),Standard_Logic,0.0006219,0.6219,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 567),Standard_Logic,0.0006957,0.6957000000000001,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1901),Standard_Logic,0.000758,0.758,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1457),Standard_Logic,0.0006229,0.6229,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 965),Standard_Logic,0.0006792,0.6792,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1513),Standard_Logic,0.0006821,0.6821,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 284),Standard_Logic,0.0008763,0.8763,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1616),Standard_Logic,0.0007352,0.7352,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1657),Standard_Logic,0.0006806,0.6806,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 3),Standard_Logic,0.0007163,0.7163,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 154),Standard_Logic,0.0006864,0.6864,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 124),Standard_Logic,0.00066,0.66,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 793),Standard_Logic,0.0006879,0.6879,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1454),Standard_Logic,0.0007119,0.7119,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 166),Standard_Logic,0.0007445,0.7445,Pass
test_results.xml,SeminarDemo.Tests.ProductRepositoryTests.Update_ShouldModifyExistingProduct(runNumber: 1255),Standard_Logic,0.0006563,0.6563,Pass
